glucose_uptake,oxygen_uptake,EX_nh4_e_flux,EX_pi_e_flux,Biomass_Ecoli_core_flux
5.74,6.56,-1.6839688151371524,-1.1360798269228636,0.30882644056946024
4.43,14.88,-1.9812687164771183,-1.33665148681491,0.3633488696590961
0.82,15.6,-0.17260681872259467,-0.11644819249464484,0.0316547129406167
9.81,4.83,-2.0706556401087424,-1.396955858140408,0.3797417180363745
7.95,22.71,-3.7406686586774054,-2.523620487580052,0.6860087768994658
9.44,24.01,-4.485414656938321,-3.0260590702903043,0.8225892489983719
5.26,24.43,-2.3961272255754813,-1.6165333818817045,0.43943060915043325
7.6,4.13,-1.5662032196914102,-1.056629948701354,0.2872291702779142
4.82,17.99,-2.1762022328003914,-1.4681622567860346,0.39909812074537726
2.55,16.05,-1.0415892018928774,-0.7027021341335218,0.19101914647389925
6.7,4.15,-1.4206503513040067,-0.9584335474145247,0.2605359359052243
5.69,19.31,-2.6110539230601697,-1.7615324359524533,0.47884645009172766
5.04,0.4,-0.40887672986834483,-0.2758463222870143,0.07498472892245175
9.27,5.79,-2.169402088164096,-1.463574578515496,0.39785102849253534
6.38,5.63,-1.6325814819498752,-1.1014116596333914,0.2994024137965588
3.28,21.22,-1.4064647580878278,-0.948863318951319,0.25793441132772627
7.32,2.48,-1.1958285452574933,-0.806758815551393,0.21930541102873635
4.34,0.83,-0.377018166352015,-0.25435312656968545,0.06914212264378211
4.86,16.59,-2.196195413961814,-1.4816505408856664,0.4027647106003915
1.27,7.29,-0.40067371426629034,-0.27031220522877086,0.07348036133111252
4.04,23.0,-1.7863352001537935,-1.2051407168437764,0.32759961857280556
9.93,1.22,-1.3819973074169016,-0.93235649479067,0.2534472761548015
7.63,9.36,-2.5150260311659065,-1.6967477737767602,0.4612357011381139
3.99,18.88,-1.761343723702084,-1.1882803617192748,0.32301638125405013
9.19,23.78,-4.360457274679777,-2.941757294667816,0.7996730624045953
5.81,8.99,-2.113018308624095,-1.4255355875762068,0.3875106933362852
7.9,6.35,-2.029504331396446,-1.369193365593468,0.3721948964562144
5.68,9.03,-2.085480783111847,-1.4069575551704867,0.38246053094040633
6.6,6.09,-1.7530759183890077,-1.1827025346569466,0.3215001317468116
2.0,22.96,-0.7666829609240831,-0.5172382277639608,0.14060353596759154
1.11,12.7,-0.3195832625174209,-0.21560500070107513,0.05860901968115851
2.29,1.07,-0.08364760278695191,-0.05643237169386955,0.015340302741151626
8.68,7.13,-2.3059327444038757,-1.5556841965299404,0.422889661165617
9.51,14.58,-3.73898401955178,-2.5224839555320586,0.6856998275293026
4.42,14.54,-1.9762704211867788,-1.3332794157900003,0.3624322221953457
5.22,18.99,-2.376134044414115,-1.6030450977820858,0.4357640192954292
2.9,8.89,-1.2165295370548377,-0.8207246200050747,0.22310180770518598
8.95,23.67,-4.240498187711578,-2.8608275900701696,0.7776735232745707
8.94,10.54,-2.956248305773922,-1.9944158308484636,0.5421523448088914
7.83,11.96,-2.990464007900698,-2.0174992565038776,0.5484272314958735
5.03,5.2,-1.317169574800369,-0.8886208397187104,0.24155838739736823
5.95,4.73,-1.3969085400909744,-0.942416271719614,0.2561818772173882
3.38,21.39,-1.45644771099124,-0.9825840292002873,0.26710088596523623
2.15,1.87,-0.2167718537900159,-0.1462438781061576,0.039754227881091536
0.78,23.53,-0.15233420578537582,-0.10277139136272954,0.02793687752812759
5.12,10.29,-2.1030046629832784,-1.418779939428658,0.38567427064687476
8.13,20.91,-3.8306379739035563,-2.5843177660282572,0.7025084312469847
3.39,17.37,-1.4614460062815817,-0.9859561002252184,0.2680175334289873
7.73,16.4,-3.5211872268640074,-2.37554860832318,0.645757634034626
1.6,21.91,-0.5667511493104141,-0.38235538676792713,0.10393763741754983
5.44,7.13,-1.7318121943115163,-1.168357086123415,0.3176005344614724
4.31,1.04,-0.4132553949961813,-0.27880036340457603,0.07578774115980441
1.37,19.16,-0.451355246609334,-0.304504208058564,0.08277494986233405
5.27,1.46,-0.6551388961959944,-0.44198566927748767,0.12014724475425369
9.73,5.73,-2.234025145912864,-1.5071721508710156,0.40970238151277594
3.11,7.67,-1.2718720747954562,-0.85806114318332,0.23325118742580989
7.32,24.17,-3.4257760553858776,-2.3111800130112927,0.6282599866831499
2.32,16.61,-0.9266284102150183,-0.6251445005608058,0.16993625480762517
7.44,21.23,-3.485755598869977,-2.3516448653101203,0.6392597562481621
4.28,7.64,-1.561016092674051,-1.0531304834433728,0.28627789258253583
3.32,17.84,-1.4264579392491907,-0.9623516030509002,0.2616010011827302
8.19,4.62,-1.7603743698430672,-1.1876263927416546,0.32283860949293347
3.77,22.56,-1.6513812273145665,-1.1140947991714447,0.3028501370515273
8.09,24.62,-3.810644792742191,-2.570829481928673,0.6988418413919807
7.57,9.89,-2.5983089504694252,-1.752934113866612,0.47650912383902333
5.95,16.56,-2.7410096006090634,-1.849206282599843,0.5026792841492562
0.88,13.66,-0.20301573812842041,-0.13696339419252127,0.03723146605934941
7.12,4.27,-1.5139612150627397,-1.0213851822643933,0.2776484035839825
7.83,14.64,-3.3259211368680734,-2.2438134694462666,0.6099473915911229
9.53,1.16,-1.3037852889265737,-0.8795912086220058,0.23910381619105286
2.73,15.08,-1.1315585171190272,-0.7633994125817473,0.20751880082141794
3.04,17.89,-1.2865056711196226,-0.8679336143536839,0.2359348721977008
7.61,2.65,-1.277362309706871,-0.8617650984299228,0.23425805268978714
5.19,12.77,-2.3611391585430916,-1.5929288847074028,0.4330140769041762
3.76,23.33,-1.646382932024225,-1.1107227281465528,0.3019334895877761
8.29,17.46,-3.7940590705762736,-2.5596400203434757,0.6958001523210596
7.17,11.6,-2.7801774494435354,-1.8756306454056524,0.5098623550182546
9.22,17.4,-4.019366097494655,-2.7116421036630034,0.7371196628327944
7.32,21.56,-3.4257760553858665,-2.3111800130112985,0.6282599866831496
2.81,20.2,-1.1715448794417624,-0.7903759807809586,0.21485198053142654
2.03,8.7,-0.7816778467951084,-0.5273544408386713,0.14335347835884474
3.42,24.47,-1.476440892152608,-0.9960723132999253,0.2707674758202407
8.58,17.56,-3.879175058523219,-2.617063029597503,0.7114097451810484
7.3,14.1,-3.125648224051728,-2.1087005064955417,0.5732189378029141
9.48,12.46,-3.392154649362576,-2.2884975257867164,0.6220940891583352
3.87,4.16,-0.9273346333796318,-0.6256209499364814,0.17006577049949237
7.88,18.39,-3.705680591645016,-2.500015990405733,0.6795922446532088
3.91,0.73,-0.2859721293835472,-0.19292944402201806,0.05244500612227613
8.41,0.38,-0.9646652241982462,-0.6508058172421697,0.17691190291194372
7.07,24.26,-3.300818673127336,-2.2268782373887963,0.6053438000893737
4.43,5.95,-1.3437492298972378,-0.9065526503856615,0.24643288400404162
7.08,20.45,-3.3058169684176746,-2.23025030841365,0.6062604475531242
5.51,24.18,-2.5210846078340254,-1.7008351575042113,0.4623467957442096
0.61,12.67,-0.06617560080220261,-0.04464498655205903,0.012136077025051832
7.21,21.58,-3.3707948071921177,-2.2740872317373766,0.6181768645818879
1.87,20.02,-0.701705122149641,-0.47340130444026446,0.12868711893882795
5.57,9.97,-2.175603593879202,-1.467758388498283,0.3989883351451003
1.4,21.65,-0.46655970631224686,-0.31476180890750616,0.08556332642170054
1.66,7.81,-0.596740921052464,-0.40258781291734436,0.1094375222000558
2.97,21.8,-1.2515176040872296,-0.844329117179377,0.22951833995144327
6.76,19.94,-3.1458715191267403,-2.1223440356168557,0.5769277287130907
2.58,15.66,-1.0565840877639028,-0.7128183472082426,0.19376908886515243
5.76,20.84,-2.6460419900925705,-1.7851369331267273,0.4852629823379862
9.07,0.4,-1.0782085406166362,-0.7274071593248104,0.19773484092881394
6.77,1.39,-0.8905298939303897,-0.6007908452174454,0.16331607503124818
5.53,7.26,-1.7707956884535925,-1.1946570751016294,0.32474979615126043
3.14,8.89,-1.336488624023041,-0.9016543246026755,0.24510134683521148
6.25,8.42,-2.103927365667675,-1.419402435460994,0.3858434869548994
7.35,10.17,-2.6089408125081746,-1.7601068381334017,0.47845892248169297
0.78,19.62,-0.15233420578537737,-0.10277139136271753,0.027936877528128196
2.93,10.88,-1.231524422925863,-0.8308408330797735,0.22585175009643915
6.89,8.38,-2.210245986055148,-1.491129678128872,0.40534147338159265
0.66,9.41,-0.09151636697372434,-0.06174098796695349,0.016783371290662482
9.45,16.08,-3.9117194068558754,-2.63901888607702,0.7173781189216324
6.75,15.84,-3.1408732238363983,-2.1189719645919274,0.5760110812493402
2.07,10.52,-0.801671027956474,-0.5408427249382782,0.14702006821384872
7.53,2.62,-1.2581867762159953,-0.8488284356047814,0.23074141289172453
2.85,6.98,-1.1204156844780997,-0.7558819649518624,0.20547529424847713
4.38,24.51,-1.9562772400254078,-1.3197911316904032,0.35876563234034103
0.77,13.02,-0.14726605255107253,-0.09935219107974555,0.027007418675005973
1.88,24.27,-0.7067034174399823,-0.4767733754651654,0.12960376640257898
1.22,10.15,-0.3753329480947689,-0.25321620381386234,0.06883306706550195
7.41,17.64,-3.4707607129989526,-2.3415286522353975,0.6365098138569091
4.29,8.73,-1.6999554259403886,-1.1468651014903968,0.3117582573981054
4.04,6.68,-1.3807704711393427,-0.931528816787755,0.25322228417314846
2.13,12.13,-0.8316607996985238,-0.5610751510876788,0.15251995299635548
2.76,7.26,-1.132932741529117,-0.7643265251362891,0.20777082261024013
6.6,24.22,-3.0658987944812717,-2.068390899218426,0.5622613692930745
6.08,2.02,-0.8995892010914306,-0.6069026544261785,0.1649774796602536
0.85,23.79,-0.18781127842550796,-0.12670579334358728,0.03444308949998309
3.04,2.39,-0.4666206117005787,-0.3148028983756902,0.08557449598382098
6.03,15.63,-2.780995962931795,-1.8761828507990839,0.5100124638592662
6.52,6.76,-1.8576225617700255,-1.253234323280387,0.34067315173305934
2.58,16.93,-1.0565840877639028,-0.7128183472082226,0.19376908886515243
7.1,15.29,-3.2245329747547995,-2.1754125319524964,0.5913536118608423
3.2,6.85,-1.1917629096689162,-0.8040159580030485,0.21855980591052665
6.02,21.67,-2.7759976676414486,-1.8728107797741584,0.5090958163955133
9.47,2.74,-1.603950332862417,-1.0820958204043623,0.29415168956543747
1.63,23.62,-0.5817460351814461,-0.39247159984264435,0.10668757980880397
7.39,22.09,-3.460764122418266,-2.334784510185632,0.6346765189294065
2.11,14.73,-0.8216642091178414,-0.5543310090378806,0.150686658068853
7.04,17.03,-3.2858237872563083,-2.216762024314047,0.6025938576981201
4.14,0.48,-0.2751009607902942,-0.1855952729715531,0.050451320567469204
5.87,6.4,-1.67865288411778,-1.132493464789468,0.3078515412481258
4.56,23.94,-2.0462465552515616,-1.3804884101386508,0.37526528668785986
4.05,21.01,-1.791333495444135,-1.208512787868678,0.32851626603655654
1.97,16.84,-0.751688075053057,-0.5071220146892852,0.13785359357633828
9.77,2.64,-1.6341480233992192,-1.102468517766795,0.2996897049954555
1.02,18.73,-0.2739698834086817,-0.18483219815425234,0.05024389000305931
9.15,10.91,-3.0590229721484805,-2.0637521654274207,0.5610003983546951
2.66,10.92,-1.096570450086637,-0.7397949154074441,0.20110226857516086
7.26,0.33,-0.7638505821284962,-0.5153273797821285,0.1400841003023211
5.94,15.37,-2.736011305318728,-1.8458342115749737,0.5017626366855062
6.41,6.13,-1.7264962632921408,-1.1647707239900047,0.3166256351401374
7.17,2.38,-1.1512869517157045,-0.776709086941867,0.21113683826945878
2.07,21.95,-0.8016710279564715,-0.5408427249382844,0.14702006821384841
7.41,0.44,-0.8103550255551734,-0.5467013337202351,0.14861264406454913
2.56,5.44,-0.8550540749964425,-0.576857289042214,0.15681009297910117
2.78,6.26,-1.0127689938393123,-0.6832587473658628,0.18573375033731532
0.72,11.53,-0.12192528637955084,-0.08225618966484094,0.02236012440939528
7.35,15.21,-3.277104614369089,-2.2108796847270344,0.6009948309802469
6.76,2.12,-1.0321570625479957,-0.6963387958471294,0.1892893673980352
9.52,20.98,-4.525401019261061,-3.053035638489535,0.82992242870838
8.07,20.59,-3.8006482021615047,-2.564085339878896,0.6970085464644781
9.33,13.65,-3.5764402580341854,-2.4128247464110535,0.6558905989646029
2.08,15.46,-0.8066693232468162,-0.5442147959631767,0.14793671567759975
7.45,18.47,-3.490753894160321,-2.3550169363349904,0.6401764037119135
5.26,1.8,-0.7202149193028065,-0.48588883209346206,0.13208166800594315
3.77,23.03,-1.6513812273145545,-1.1140947991714485,0.30285013705152575
5.89,13.5,-2.6975648729067947,-1.8198965481884697,0.4947118678306183
2.76,9.27,-1.1465534029900553,-0.7735156256564495,0.2102687432126713
8.96,16.69,-3.8654062957670985,-2.6077740133946743,0.7088846639831096
7.9,11.41,-2.9261246966641266,-1.9740931120926264,0.5366279153213278
6.34,6.28,-1.7406720793438055,-1.1743343563457278,0.31922536666369683
7.08,10.75,-2.651251761818019,-1.7886516755061144,0.48621841289209566
4.48,16.27,-2.0062601929288237,-1.353511841939422,0.3679321069778515
9.37,1.69,-1.381242365153476,-0.9318471773565831,0.2533088257690501
8.26,7.38,-2.275809135294091,-1.5353614777740487,0.4173652316780538
4.49,0.65,-0.36659996311681653,-0.2473245459796564,0.06723150732042557
3.08,12.62,-1.3064988522809864,-0.8814218984532858,0.23960146205270444
0.66,12.33,-0.09151636697372471,-0.06174098796695832,0.016783371290662544
9.28,2.72,-1.5684680464816751,-1.0581579010035567,0.28764452143516644
7.67,10.3,-2.68867977779878,-1.8139022701343235,0.49308241230171307
6.59,6.58,-1.8381308146989888,-1.2400843287913097,0.33709852088816566
1.68,4.1,-0.4670253064147777,-0.3150759233252718,0.0856487137644472
0.8,4.72,-0.16247051225398532,-0.10960979192867898,0.02979579523437243
6.68,22.05,-3.1058851568040073,-2.095367467417634,0.5695945490030826
8.16,17.16,-3.7239635510905527,-2.5123504833107613,0.6829451934951867
1.19,7.3,-0.360128488391854,-0.24295860296492075,0.06604469050613547
3.17,6.32,-1.1179122730678919,-0.7541930529149884,0.20501618857612464
5.2,13.44,-2.3661374538334345,-1.5963009557322816,0.4339307243679277
3.63,8.91,-1.557260975558743,-1.0505971153880467,0.28558923407400666
8.3,19.75,-3.915608993839369,-2.6416429734515336,0.7180914381307529
3.15,22.85,-1.3414869193133798,-0.9050263956276,0.24601799429896207
9.53,8.24,-2.6532402376696202,-1.789993189244975,0.48658308349281487
3.61,12.69,-1.5714085026691003,-1.0601416627730136,0.28818377763151054
9.42,21.92,-4.47541806635764,-3.0193149282404717,0.8207559540708702
1.12,9.88,-0.32465141575172546,-0.21902420098406145,0.05953847853428066
5.58,12.63,-2.5110607228465773,-1.6940726014406733,0.46050849524034965
2.02,21.48,-0.7766795515047656,-0.5239823698137606,0.14243683089509368
6.8,20.96,-3.165864700288108,-2.135832319716447,0.5805943185680951
8.6,18.73,-4.03063144884058,-2.7192422078289877,0.7391856383583812
4.45,15.3,-1.9912653070578004,-1.3433956288647144,0.36518216458659886
1.69,16.87,-0.6117358069234894,-0.41270402599205064,0.11218746459130899
1.87,17.38,-0.701705122149641,-0.47340130444026446,0.12868711893882795
2.37,3.03,-0.46130468068120417,-0.3112165362423014,0.08459959666248613
7.22,18.34,-3.3757931024824415,-2.2774593027623076,0.6190935120456349
5.2,4.12,-1.155919667212701,-0.7798345216723773,0.21198644131688332
1.74,22.28,-0.6367272833751983,-0.42956438111655604,0.1167707019100643
2.49,8.92,-1.0115994301508282,-0.6824697079841311,0.18551926169139313
1.14,5.64,-0.334787722220334,-0.2258626015500156,0.06139739624052488
5.24,15.23,-2.386130634994799,-1.6097892398318947,0.43759731422293124
2.53,1.54,-0.21576249888547416,-0.14556292265441534,0.0395691202474828
3.97,5.93,-1.2586943335872576,-0.8491708562513615,0.230834494862687
2.27,24.0,-0.901636933763308,-0.6082841454362913,0.16535301748886969
6.2,13.97,-2.8340007947629307,-1.9119422541986664,0.5197331269738358
4.22,10.78,-1.8763045153799447,-1.2658379952919858,0.3440992729203246
5.45,17.44,-2.491094836091975,-1.680602731354825,0.4568469109617033
7.05,4.38,-1.523926452939885,-1.028108172393978,0.27947594867588865
5.05,10.36,-2.094242723047564,-1.4128687472995691,0.3840674007936407
8.72,15.82,-3.6964260255783037,-2.4937724509050336,0.6778950310993089
5.37,2.97,-0.9681379586099751,-0.6531486774388227,0.17754877468639577
6.1,3.02,-1.099195935539716,-0.7415661839916933,0.20158376165267683
3.44,3.66,-0.7625407717790477,-0.5144437238012763,0.13984389153811774
6.95,5.24,-1.6644770680661165,-1.1229298324337684,0.30525180972456667
3.98,22.4,-1.7563454284117426,-1.1849082906943693,0.32209973379029905
2.12,12.74,-0.8266625044081831,-0.5577030800627875,0.15160330553260407
4.25,0.55,-0.30711051275931,-0.20719033217568833,0.05632161692328897
7.95,1.82,-1.1709154505646273,-0.7899513402274158,0.2147365482989708
4.8,14.06,-2.166205642219767,-1.461418114736257,0.39726482581788586
6.32,17.25,-2.925946526351707,-1.9739729105211734,0.536595240308045
7.26,13.44,-3.0330220018741714,-2.046210761130889,0.5562320279258678
8.38,20.55,-3.9555953561620947,-2.6686195416507976,0.7254246178407606
8.45,12.18,-3.1600256615165803,-2.1318930459618817,0.5795234854600538
3.4,19.81,-1.4664443015719226,-0.9893281712501019,0.26893418089273824
4.57,4.67,-1.1417438511610372,-0.770270889316703,0.2093867097933241
8.56,22.08,-4.045564671388251,-2.7293168200989872,0.7419242721882798
4.72,1.98,-0.6658590763365569,-0.449217976841133,0.12211324023190967
3.94,20.11,-1.7363522472503734,-1.1714200065947749,0.31843314393529587
9.03,5.17,-2.007844443792187,-1.354580647626626,0.3682226459419359
0.76,21.95,-0.1421978993167688,-0.09593299079676315,0.026077959821883854
3.96,13.59,-1.7463488378310594,-1.1781641486445726,0.3202664388627971
9.68,1.76,-1.4464693767129784,-0.9758522036593854,0.2652709390978908
6.52,1.95,-0.9589276629962549,-0.6469350047433127,0.17585967998024046
3.82,20.11,-1.6763727037662715,-1.1309551542959515,0.30743337437028184
4.39,24.93,-1.9612755353157536,-1.3231632027153009,0.3596822798040923
5.63,8.1,-1.9373615270606328,-1.3070297552813044,0.3552966415530798
2.28,8.83,-0.90663522905365,-0.6116562164611943,0.16626966495262072
3.79,1.81,-0.47802944119762947,-0.3224997992469354,0.0876667842571944
3.76,11.66,-1.646382932024222,-1.110722728146551,0.3019334895877758
7.26,16.45,-3.3957862836438264,-2.290947586861888,0.6227601019006432
7.12,0.31,-0.7366726606453664,-0.49699195215595926,0.13509988641530343
2.25,16.58,-0.8916403431826068,-0.6015400033865047,0.16351972256136427
4.89,0.23,-0.3505951871323118,-0.2365270163775312,0.06429635914251612
8.06,19.34,-3.7956499068711658,-2.5607132688539695,0.6960918990007274
5.53,1.75,-0.755244240325503,-0.5095211610338413,0.13850576590476513
7.69,14.63,-3.2896216714201207,-2.219324244911426,0.6032903593420099
7.84,18.82,-3.685687410483643,-2.4865277063061124,0.6759256547982041
8.05,13.0,-3.175716452255815,-2.14247874723322,0.5824010512499662
1.49,16.81,-0.5117699011166533,-0.34526260549402066,0.09385451531628802
6.24,18.58,-2.8859601640289703,-1.9469963423220102,0.5292620605980362
1.78,4.95,-0.5984544054505022,-0.4037438052616619,0.10975176156295892
8.92,18.77,-4.11574743678752,-2.776665217083006,0.7547952312183703
9.09,18.99,-4.185842956273241,-2.823954754115772,0.7676501900442422
6.01,16.39,-2.77099937235111,-1.8694387087492608,0.5081791689317623
8.9,14.51,-3.577513983593602,-2.4135491291530586,0.6560875116625592
6.36,4.0,-1.3347379217268025,-0.9004732234184835,0.244780282006822
4.79,17.94,-2.161207346929421,-1.4580460437113545,0.39634817835413383
2.78,5.14,-0.8725779548678716,-0.5886796733004029,0.16002383268556922
3.21,6.11,-1.1016400989015604,-0.7432151246752361,0.20203200170583283
2.23,10.68,-0.8816437526019422,-0.5947958613366977,0.16168642763386562
9.09,12.73,-3.3708909252850714,-2.2741520772531723,0.6181944918729959
1.96,2.02,-0.20968394576418423,-0.14146206192831237,0.03845436211931197
6.99,9.63,-2.4494628819269653,-1.652515974131565,0.44921194284165306
8.24,16.52,-3.6638816772456524,-2.471816594425505,0.6719266573587246
7.98,6.87,-2.1358229517839127,-1.44092060826134,0.3916928828829079
6.95,6.68,-1.9196417569960529,-1.2950752148366687,0.35204697714863076
9.4,15.95,-3.8829301756385273,-2.6195963976528223,0.7120984036895776
3.31,6.81,-1.214293612360758,-0.8192161663349775,0.22269175696169985
1.99,17.4,-0.7616846656337383,-0.5138661567390641,0.13968688850384062
2.27,14.92,-0.901636933763309,-0.6082841454363082,0.16535301748886982
2.72,16.58,-1.1265602218286856,-0.7600273415568656,0.20660215335766688
8.17,19.47,-3.850631155064923,-2.597806050127882,0.7061750211019887
7.63,4.77,-1.6968082312630997,-1.1447418647937466,0.31118108701274577
0.98,17.5,-0.25369727047146245,-0.1711553970223327,0.04652605459057079
3.75,10.87,-1.641384636733885,-1.1073506571216458,0.30101684212402535
2.51,13.98,-1.0215960207315093,-0.6892138500339292,0.18735255661889505
0.49,16.7,-0.005357761990550483,-0.003614583156291244,0.0009825707875862832
3.3,22.46,-1.4164613486685063,-0.9556074610011072,0.25976770625522794
8.89,8.2,-2.5327458012304898,-1.7087023142213977,0.46448536554256353
9.02,24.9,-4.275486254743977,-2.884432087244421,0.7840900555208294
8.27,21.14,-3.9006141079683374,-2.631526760376878,0.7153414957394988
2.57,14.46,-1.051585792473561,-0.7094462761833218,0.19285244140140134
0.77,2.46,-0.028294476250976756,-0.019088704846037058,0.005188981119970797
9.99,8.23,-2.7329792029602267,-1.8437886212459285,0.501206573312835
7.51,20.19,-3.520743665902369,-2.3752493624844218,0.6456762884944194
8.59,24.94,-4.060559557259278,-2.7394330331737327,0.7446742145795334
2.49,1.1,-0.12275361203211414,-0.08281501477819397,0.022512032723025634
4.17,3.34,-0.8351918290438218,-0.5634573396243204,0.15316751559635822
7.86,14.2,-3.278356320074192,-2.2117241407454875,0.6012243838164233
3.2,16.39,-1.3664783957650875,-0.9218867507520846,0.25060123161771747
7.67,15.63,-3.4097854191099812,-2.3003920226819075,0.6253274316149469
7.65,1.07,-0.9738755198119762,-0.6570194899376661,0.1786009976181002
8.39,15.53,-3.5775139835936023,-2.4135491291530604,0.6560875116625593
5.68,15.65,-2.606055627769836,-1.7581603649275215,0.47792980262797813
8.66,14.71,-3.5424662238507465,-2.3899043606366677,0.6496600322496237
5.85,24.77,-2.6910266477056446,-1.8154855723508412,0.4935128095117456
7.59,11.11,-2.8180340992702075,-1.9011704153802265,0.5168049624541902
7.1,9.79,-2.4973062611013273,-1.6847932333321243,0.457986036733665
2.37,14.96,-0.9516198866667278,-0.6420048556853034,0.1745194921263805
9.29,23.24,-4.410440227583194,-2.9754780049167833,0.8088395370421061
3.48,13.24,-1.5064306638946574,-1.016304739449339,0.2762673606027468
2.2,24.89,-0.8666488667309177,-0.5846796482620011,0.15893648524261259
9.81,16.27,-4.0256246260201705,-2.715864383755215,0.7382674270136759
8.06,17.91,-3.7928073648711695,-2.558795564325036,0.6955705994848841
5.97,1.43,-0.7655114551080155,-0.516447878137073,0.1403886911509711
4.6,16.9,-2.066239736412929,-1.3939766942382354,0.37893187654286403
6.81,9.39,-2.375039847655732,-1.6023069042640716,0.43556335234296745
9.42,4.27,-1.8959620003533246,-1.27909980389887,0.3477042987737172
5.05,17.3,-2.2911630244783043,-1.545719890358772,0.4201810124116629
7.0,16.25,-3.265830606094943,-2.2032737402144558,0.5989272678431162
2.83,3.99,-0.712925415598227,-0.4809710105562689,0.13074483120566077
6.4,15.02,-2.965932888674439,-2.0009494787203903,0.543928420018053
1.88,17.66,-0.7067034174399819,-0.4767733754651714,0.12960376640257887
4.61,16.73,-2.0712380317032713,-1.3973487652631378,0.3798485240066154
8.39,4.33,-1.7366691827716736,-1.1716338253121608,0.31849126738036865
6.14,17.52,-2.835977211125554,-1.913275632073007,0.5200955859605257
8.4,20.09,-3.9655919467427827,-2.6753636837006214,0.7272579127682629
9.61,13.44,-3.5888440970793907,-2.421192924722342,0.658165364047717
4.94,10.11,-2.035412554907764,-1.3731793144327944,0.3732784174933547
1.62,14.36,-0.5767477398910973,-0.3890995288177389,0.10577093234505171
2.84,23.04,-1.1865397653127874,-0.8004921938556517,0.21760192292267966
5.87,14.86,-2.7010232382863295,-1.8222297144006663,0.49534610443924776
3.61,1.39,-0.36569403240071224,-0.24671336505877228,0.067065366857525
0.94,15.21,-0.23342465753424663,-0.15747859589041174,0.04280821917808222
8.82,22.08,-4.175520348937136,-2.8169906667464764,0.7657571062458073
6.62,5.36,-1.6272655509304983,-1.0978252975000355,0.29842751447522353
8.64,22.16,-4.0855510337109875,-2.756293388298176,0.7492574518982886
2.05,18.46,-0.7916744373757912,-0.5340985828884898,0.14518677328634674
2.94,20.09,-1.2365227182162044,-0.834212904104684,0.22676839756019018
9.97,0.85,-1.3160153535939791,-0.8878421510537641,0.24134671244021041
8.98,15.6,-3.7339771967313737,-2.519106131458269,0.6847816161845978
9.74,11.68,-3.3000118450267535,-2.226333915474554,0.6051958342552003
8.49,1.65,-1.22723414341577,-0.8279464208083143,0.2250649470759556
3.42,1.77,-0.40872574141566104,-0.2757444588002118,0.07495703884530171
9.76,20.44,-4.535068847996752,-3.0595579832610196,0.8316954313374307
8.54,23.46,-4.035568080807568,-2.7225726780492017,0.7400909772607782
0.94,9.7,-0.23342465753424663,-0.1574785958904115,0.04280821917808222
0.8,5.35,-0.1624705122539857,-0.10960979192868675,0.029795795234372386
2.37,11.78,-0.9516198866667267,-0.6420048556853128,0.1745194921263804
2.76,2.61,-0.45598874966183106,-0.30763017410888976,0.08362469734115156
1.76,3.77,-0.44574630942804105,-0.3007201710117556,0.08174631554945004
9.73,19.01,-4.348564697936519,-2.9337340365132047,0.7974920587471614
9.68,11.05,-3.177745431581166,-2.1438475864065567,0.5827731498645029
2.86,19.98,-1.196536355893472,-0.8072363359054486,0.21943521785018197
3.33,7.55,-1.3119266573587234,-0.8850837357734753,0.24059687818345138
2.4,3.33,-0.5197799218943151,-0.3506665197096006,0.09532348919716804
2.64,8.95,-1.0865738595059518,-0.7330507733576321,0.19926897364765847
6.77,1.66,-0.9435268408224865,-0.6365449290884516,0.1730352921109314
2.18,20.24,-0.8566522761502351,-0.5779355062121948,0.15710319031511066
1.55,8.63,-0.541759672858705,-0.3654950316434461,0.09935440009879423
8.66,3.96,-1.7088873074778164,-1.1528909437387183,0.3133962931847522
0.92,12.16,-0.22328835106563855,-0.15064019532444822,0.04094930147183808
3.09,14.13,-1.31149714757133,-0.8847939694781907,0.24051810951645583
8.06,3.51,-1.5209066838862042,-1.0260709026577335,0.2789221471328867
5.85,12.69,-2.5861630651527103,-1.744739962547173,0.4742816654109277
1.53,15.64,-0.5317630822780225,-0.35875088959362134,0.09752110517129227
2.81,12.25,-1.1715448794417624,-0.7903759807809586,0.21485198053142654
0.91,11.54,-0.2182201978313334,-0.147220995041471,0.04001984261871579
3.13,20.58,-1.331490328732697,-0.898282253577789,0.24418469937146
0.66,10.52,-0.09151636697372471,-0.06174098796695832,0.016783371290662544
4.64,18.15,-2.0862329175742964,-1.4074649783378401,0.38259846639786854
5.79,16.71,-2.6610368759635956,-1.7952531462014203,0.4880129247292394
7.79,21.57,-3.6606959340319385,-2.469667351181632,0.6713424174794489
3.21,13.5,-1.371476691055431,-0.925258821777,0.25151787908146844
8.42,24.74,-3.9755885373234645,-2.6821078257504354,0.7290912076957647
8.91,9.35,-2.74006711098606,-1.848570437423789,0.502506439074615
2.03,12.29,-0.7816778467951074,-0.5273544408386801,0.14335347835884452
7.44,12.36,-2.9428991911068163,-1.9854099278030857,0.5397042237211739
4.88,20.97,-2.2061920045424954,-1.4883946829354424,0.404598005527894
3.68,21.51,-1.6063965697014917,-1.0837461599473528,0.29460030987776775
4.13,8.27,-1.6023223809424219,-1.0809975320519636,0.29385313617635384
