glucose_uptake,oxygen_uptake,EX_nh4_e_flux,EX_pi_e_flux,Biomass_Ecoli_core_flux
4.3,18.44,-1.9162908777026768,-1.2928145634911987,0.3514324526303327
9.35,23.15,-4.440429999325243,-2.995710431066225,0.8143394218246122
4.56,2.92,-0.8237929978440495,-0.5557671840465319,0.15107706093090698
9.85,20.99,-4.626443364469202,-3.1212032726072083,0.8484527883783016
1.33,23.03,-0.4310826336721165,-0.29082740692663955,0.07905711444984553
8.71,13.02,-3.3434450167395027,-2.2556358537044563,0.613161131297591
5.95,10.04,-2.2794951674026858,-1.537848238028954,0.41804122054773357
0.64,8.45,-0.08138006050511594,-0.05490258740099241,0.01492445358441828
8.05,0.22,-0.8734681987770976,-0.5892802712076768,0.1601870963132882
3.4,10.01,-1.4664443015719228,-0.9893281712501104,0.26893418089273824
5.42,23.0,-2.476099950220948,-1.6704865182801043,0.45409696857044984
3.53,8.74,-1.5109478644699654,-1.0193522427057065,0.27709577913548383
7.4,11.36,-2.8077149749557875,-1.8942086778114011,0.5149125174141331
2.32,11.37,-0.9266284102150147,-0.6251445005608067,0.1699362548076251
1.49,4.49,-0.46827701211987993,-0.3159203793437124,0.08587826660062355
5.03,10.53,-2.1105148972138923,-1.4238466755393078,0.38705158766393294
9.16,9.12,-2.7436110649989813,-1.850961345512701,0.5031563719555051
5.85,15.84,-2.6910266477056446,-1.8154855723508387,0.49351280951174537
1.86,24.03,-0.696706826859299,-0.47002923341536584,0.1277704714750769
1.57,10.42,-0.5517562634393892,-0.3722391736932369,0.1011876950262965
0.94,24.92,-0.23342465753424663,-0.1574785958904115,0.04280821917808222
5.07,14.93,-2.3011596150589915,-1.5524640324085812,0.42201430733916373
0.76,18.77,-0.14219789931676824,-0.09593299079676616,0.026077959821883857
2.18,22.46,-0.8566522761502338,-0.5779355062121904,0.15710319031511039
2.13,4.85,-0.6735567477566307,-0.45441116636816015,0.12352493173353706
5.69,1.74,-0.7798553581129989,-0.5261249093842225,0.14301924848023018
7.78,11.39,-2.901317018573732,-1.9573567554700555,0.5320783851550998
5.29,11.07,-2.2431957019547193,-1.5133590134941182,0.411384188298621
4.07,14.04,-1.801330086024814,-1.2152569299185036,0.33034956096405854
1.64,4.63,-0.5233520631443738,-0.3530764441551468,0.09597859139238078
8.63,23.66,-4.08055273842065,-2.752921317273366,0.7483408044345371
3.8,6.84,-1.3407158885760726,-0.9045062241976416,0.24587659341550636
6.48,10.28,-2.4422169090659636,-1.6476275204263597,0.44788308925065284
7.19,16.51,-3.360798216611433,-2.267343089687597,0.6163435696543856
2.39,16.83,-0.9616164772474096,-0.6487489977351155,0.17635278705388252
8.02,4.55,-1.718399579996907,-1.1593083434079234,0.315140768045207
6.56,6.03,-1.7353561483244335,-1.170747994212334,0.31825046734236245
1.08,6.15,-0.30437880281450763,-0.2053473998521433,0.05582064312179206
7.25,21.41,-3.3907879883534857,-2.2875755158370032,0.6218434544368924
8.32,9.99,-2.748926996018349,-1.8545477076460686,0.5041312712768394
6.71,5.2,-1.6148617118852955,-1.0894571191887457,0.2961527493921097
3.0,22.42,-1.2665124899582543,-0.8544453302540828,0.23226828234269636
2.16,0.76,-0.0012079076214722279,-0.0008149078944964412,0.00022152061720076153
1.9,14.62,-0.7167000080206624,-0.4835175175149628,0.13143706133008048
4.27,22.33,-1.9012959918316514,-1.2826983504165057,0.3486825102390795
8.19,8.61,-2.481358468043204,-1.6740341469319528,0.45506133876966043
2.67,9.55,-1.1015687453769765,-0.7431669864323308,0.20201891603891153
5.94,6.77,-1.7566198724019244,-1.185093442745948,0.3221500646277004
6.28,10.29,-2.393400386566976,-1.6146937357071531,0.43893052863977716
5.57,10.96,-2.2995224586843133,-1.5513595343240143,0.4217140659265544
3.02,23.72,-1.2765090805389376,-0.8611894723038772,0.23410157727019865
7.66,3.59,-1.4701745637843688,-0.9918447710888983,0.26961828121045506
8.7,12.24,-3.21495694871677,-2.1689521213403147,0.5895974451138455
8.96,20.02,-4.24549648300192,-2.8641996610950207,0.7785901707383222
4.31,0.66,-0.3386670993702717,-0.22847980091939576,0.06210884304765839
2.76,13.59,-1.1465534029900535,-0.7735156256564546,0.2102687432126713
6.37,6.52,-1.7885154585181677,-1.2066116155462974,0.3279994605557087
1.48,20.89,-0.5067716058263135,-0.34189053446912504,0.09293786785253702
9.85,13.19,-3.587072120072936,-2.4199974706778717,0.6578403976072728
1.8,6.88,-0.6667170551172488,-0.44979680726595916,0.12227058669257061
1.27,14.46,-0.4006737142662907,-0.27031220522876587,0.07348036133111258
2.81,13.9,-1.1715448794417627,-0.7903759807809554,0.2148519805314266
6.55,20.76,-3.0409073180295656,-2.0515305440939215,0.557678131974319
1.46,22.51,-0.49677501524562956,-0.33514639241932526,0.0911045729250348
8.75,14.98,-3.59879298058034,-2.427904881466545,0.6599899098775567
6.05,16.66,-2.7909925535124738,-1.8829269928488561,0.5118457587867667
1.84,22.87,-0.686710236278615,-0.4632850913655668,0.1259371765475747
4.25,9.64,-1.8038469994638668,-1.2169549510210678,0.3308111428007386
5.24,1.27,-0.6128621294444606,-0.4134638929701026,0.11239402315222724
1.75,18.48,-0.6417255786655406,-0.4329364521414518,0.11768734937381545
0.92,15.12,-0.2232883510656383,-0.1506401953244573,0.04094930147183802
2.53,9.79,-1.0315926113121936,-0.6959579920837345,0.18918585154639708
2.96,8.96,-1.246519308796888,-0.8409570461544655,0.22860169248769227
7.22,7.5,-2.1127872506999625,-1.4253797056833284,0.3874683191571236
5.71,11.95,-2.458489083232288,-1.658605448666115,0.450867276120945
6.67,23.43,-3.1008868615136667,-2.091995396392735,0.5686779015393315
7.35,5.45,-1.772567665460046,-1.195852529146113,0.32507476259170454
5.99,1.38,-0.759018951642599,-0.5120677482041619,0.13919801783351657
5.01,14.96,-2.2711698433169385,-1.5322316062591788,0.41651442255665705
3.41,19.3,-1.4714425968622638,-0.9927002422750183,0.2698508283564892
1.16,1.97,-0.05906590021526319,-0.03984846814882062,0.010832214681496335
7.31,12.44,-2.920368488414981,-1.9702097194710888,0.535572272670001
6.92,10.93,-2.633727881946587,-1.7768292912479717,0.48300467318562773
2.54,20.5,-1.0365909066025343,-0.6993300631086289,0.19010249901014808
8.01,17.4,-3.7164533168599396,-2.5072837472000864,0.6815678764781289
2.79,14.8,-1.161548288861077,-0.7836318387311584,0.2130186856039246
3.67,2.38,-0.5699814088822025,-0.38453466271546155,0.10453004124160113
9.18,3.51,-1.7069244575929234,-1.151566718410186,0.3130363221818009
9.51,11.21,-3.175973454574705,-2.1426521323620773,0.5824481834240577
1.93,13.59,-0.7316948938916915,-0.4936337305896621,0.1341870037213342
8.74,18.33,-4.015610980379353,-2.7091087356077037,0.7364310043242653
8.08,16.5,-3.6213236832721716,-2.443105089798493,0.6641218609287304
6.95,21.24,-3.240839129643231,-2.186413385089962,0.5943440305243614
2.57,12.29,-1.051585792473561,-0.7094462761833218,0.19285244140140134
2.29,24.69,-0.9116335243439919,-0.6150282874861127,0.1671863124163718
9.45,1.08,-1.2747955060112433,-0.8600334191540645,0.23378732137823577
7.09,23.14,-3.3108152637080197,-2.2336223794385828,0.6071770950168759
1.89,14.24,-0.7117017127303242,-0.480145446490069,0.13052041386633004
9.16,0.95,-1.2011131411014329,-0.8103240375898693,0.22027456372898938
7.0,7.5,-2.0738037565578904,-1.3990797167050855,0.38031905746733635
9.25,24.28,-4.390447046421828,-2.9619897208172246,0.8051729471871021
9.45,11.91,-3.289379982988007,-2.2191611912077738,0.6032460356125308
8.63,21.13,-4.0805527384206375,-2.752921317273302,0.7483408044345362
3.26,20.74,-1.396468167507139,-0.9421191769014976,0.25610111640022365
2.38,3.1,-0.47548049673286813,-0.32078016859803027,0.0871993281860454
0.86,17.44,-0.192879431659812,-0.13012499362657232,0.03537254835310518
3.46,18.15,-1.4964340733139736,-1.009560597399521,0.2744340656752447
0.75,7.95,-0.13712974608246392,-0.09251379051378214,0.02514850096876173
5.44,19.79,-2.486096540801634,-1.6772306603299159,0.45593026349795235
3.26,15.68,-1.396468167507139,-0.9421191769014976,0.25610111640022365
8.87,15.43,-3.685160674232388,-2.4861723467390524,0.6758290555737215
2.41,0.71,-0.03291548268511804,-0.02220624012502324,0.00603643681872038
8.71,0.63,-1.0635626607062876,-0.7175264011040332,0.1950489034452553
8.76,13.27,-3.3872547164180795,-2.2851918143499086,0.6211954805637618
9.4,19.99,-4.388619280499789,-2.9607566291033254,0.8048377495048038
9.98,8.83,-2.8375258463412525,-1.9143204098692759,0.5203795932990837
7.7,10.11,-2.660328145695456,-1.7947750054228513,0.48788294925459513
4.85,15.72,-2.191197118671471,-1.4782784698607512,0.40184806313664023
8.75,24.6,-4.140532281904743,-2.793386169572124,0.7593405739995498
7.71,10.5,-2.73120722595377,-1.8425931672014482,0.5008816068723904
4.27,18.47,-1.901295991831653,-1.2826983504164795,0.3486825102390796
2.46,2.85,-0.44535688762308445,-0.30045744984209977,0.08167489869848236
3.61,7.25,-1.3444710056913802,-0.9070395922529447,0.24656525192403544
3.03,5.92,-1.0327962851209462,-0.6967700436609506,0.18940659571613608
9.88,10.75,-3.1600256615165803,-2.131893045961905,0.5795234854600536
3.9,17.02,-1.7163590660890093,-1.1579317224951569,0.3147665540802908
2.26,23.75,-0.8966386384729675,-0.604912074411415,0.1644363700251188
7.88,2.33,-1.259394683837468,-0.8496433434992846,0.2309629335089254
4.23,21.99,-1.8813028106702792,-1.2692100663169075,0.3450159203840745
9.45,11.74,-3.2592563738782263,-2.1988384724518752,0.5977216061249683
6.17,4.26,-1.352609114929527,-0.9125299206079956,0.24805771620626602
9.91,5.87,-2.2914007579327893,-1.5458802758596337,0.4202246108298105
9.43,16.28,-3.931746698137508,-2.652530182372049,0.721050964300453
6.12,12.87,-2.676285875920056,-1.8055407958750158,0.4908094696156216
2.38,4.5,-0.6923323333331622,-0.4670780066447846,0.1269682242761817
2.28,4.74,-0.6973391561535733,-0.4704558307185542,0.12788643562088695
7.82,8.82,-2.453006835939875,-1.6549068822205313,0.44986187572254255
0.67,24.23,-0.09658452020802917,-0.06516018824993484,0.01771283014378466
8.85,23.2,-4.190515234808159,-2.8271068798211476,0.7685070486370599
9.95,4.43,-2.0153938664263955,-1.3596738219671658,0.3696071497994418
4.02,18.98,-1.7763386095731046,-1.1983965747939749,0.32576632364530417
6.99,3.93,-1.4256329702425834,-0.961795042479347,0.2614497084511781
8.18,5.69,-1.9621692051510455,-1.3237661119037882,0.35984617171930866
2.32,13.47,-0.9266284102150183,-0.6251445005608136,0.16993625480762514
5.97,14.54,-2.7510061911897448,-1.85595042464968,0.5045125790767578
1.01,21.95,-0.26890173017437724,-0.18141299787126958,0.04931443114993715
2.73,3.32,-0.5764831861009688,-0.38892104913248476,0.10572241529140423
8.9,23.9,-4.215506711259869,-2.843967234945682,0.7730902859558153
8.64,20.26,-4.085551033710987,-2.756293388298258,0.7492574518982885
6.59,13.82,-2.9128582541843646,-1.9651429833604703,0.5341949556529425
0.96,10.27,-0.24356096400285487,-0.16431699645636794,0.04466713688432644
3.79,6.57,-1.3044164231281121,-0.8800169996628063,0.23921956116639387
7.26,12.45,-2.9091031370690623,-1.9626096153051507,0.533506297144414
0.9,5.58,-0.21315204459702883,-0.14380179475848942,0.03909038376559362
6.86,2.0,-1.0252115937245427,-0.6916530754538026,0.18801562384913129
8.53,12.43,-3.2185009027296916,-2.171343029429239,0.5902473779947351
4.86,14.85,-2.1961954139618127,-1.4816505408856637,0.40276471060039126
8.26,8.76,-2.52034196218528,-1.7003341359101614,0.46221060045944856
6.81,14.19,-3.014246416297641,-2.033543920854251,0.5527887353832236
2.74,21.98,-1.1365568124093666,-0.766771483606645,0.20843544828516913
7.99,16.5,-3.5987929805803383,-2.4279048814665942,0.6599899098775563
8.52,21.7,-4.0255714902268815,-2.715828535999386,0.7382576823332758
7.11,20.94,-3.3208118542886997,-2.2403665214883857,0.6090103899443774
7.0,17.04,-3.265830606094943,-2.2032737402144558,0.5989272678431162
6.22,18.84,-2.8759635734482893,-1.940252200272187,0.5274287656705343
1.67,22.03,-0.6017392163428061,-0.40595988394224375,0.1103541696638069
8.73,0.83,-1.1061414043631774,-0.7462519043850666,0.20285750520158044
8.28,3.31,-1.5181888917378923,-1.0242373598951289,0.2784237257441851
3.42,18.61,-1.4764408921526029,-0.9960723132999187,0.2707674758202402
1.69,20.47,-0.6117358069234894,-0.41270402599205064,0.11218746459130899
8.34,12.74,-3.2157710348190833,-2.1695013398234333,0.5897467420076079
6.21,24.53,-2.8709652781579473,-1.9368801292472941,0.5265121182067833
6.35,6.57,-1.7938313895375462,-1.210197977679653,0.32897435987704426
6.38,13.55,-2.826490560532318,-1.906875518088004,0.518355809956778
7.82,2.76,-1.3338319910106942,-0.8998620424976566,0.2446141415439219
7.63,13.58,-3.1431721039231584,-2.1205228907537674,0.5764326775093825
9.63,8.61,-2.7365231569731376,-1.8461795293349126,0.5018565061937243
6.36,23.31,-2.9459397075130727,-1.9874611946208238,0.540261830163049
1.11,23.44,-0.3195832625174209,-0.21560500070107513,0.05860901968115851
6.91,1.79,-0.9922961110394253,-0.6694468353287518,0.1819791870304111
3.08,17.73,-1.3064988522809904,-0.8814218984532871,0.23960146205270516
0.77,14.6,-0.14726605255107253,-0.09935219107974555,0.027007418675005973
3.52,15.56,-1.5264238450560244,-1.0297930235489259,0.279933950457751
0.55,21.8,-0.03576668139637676,-0.024129784854174555,0.006559323906319098
9.74,24.23,-4.635363515648572,-3.1272212010373313,0.8500886729109034
7.52,3.34,-1.3978510949487217,-0.9430521609059125,0.2563547342555608
7.61,0.71,-0.8965694320377521,-0.6048653846899315,0.16442367811725211
4.94,19.28,-2.236181776284547,-1.508627109084897,0.4100978903103998
6.86,11.2,-2.65250346752312,-1.789496131524557,0.4864479657282718
2.81,24.93,-1.1715448794417613,-0.7903759807809554,0.21485198053142646
4.32,11.34,-1.9262874682833613,-1.2995587055410218,0.35326574755783485
1.72,19.89,-0.6267306927945145,-0.4228202390667576,0.11493740698256213
6.97,5.6,-1.7318121943115181,-1.1683570861233965,0.3176005344614727
0.92,17.04,-0.22328835106563857,-0.15064019532445075,0.04094930147183807
6.58,6.9,-1.8930621018991851,-1.2771434041696959,0.3471724805419575
9.51,3.86,-1.8304330118884564,-1.234891050622449,0.33568680529057676
4.38,23.6,-1.9562772400254054,-1.3197911316904192,0.35876563234034
4.26,16.0,-1.8962976965413105,-1.2793262793915987,0.3477658627753285
4.04,6.93,-1.4120631137668949,-0.9526402172488121,0.2589611050775556
9.84,10.29,-3.0714268111936947,-2.072120343738682,0.5632751634378088
8.95,5.83,-2.123419112738711,-1.432552429950115,0.389418117799793
2.21,0.88,-0.03306647113780175,-0.022308103611840036,0.00606412689587034
6.55,9.28,-2.309476698416791,-1.5580751046188563,0.4235395940465071
8.66,11.88,-3.14407786845846,-2.1211339595617202,0.57659878749605
9.69,4.72,-2.0291338156206384,-1.3689433992670774,0.3721269468200996
8.7,19.44,-4.11554080545303,-2.7765258144476563,0.7547573366807935
7.73,21.14,-3.630706162289888,-2.4494349250322456,0.6658425326969428
7.63,15.69,-3.4072820076997146,-2.298703110644948,0.6248683259425828
9.22,15.45,-3.7752834849997314,-2.546973180066874,0.6923568597784123
7.99,12.09,-3.046790764630293,-2.0554997773337402,0.5587571091238069
1.26,3.22,-0.25173192513720916,-0.16982948815328539,0.04616562594212315
6.89,10.81,-2.6111971792547433,-1.761629082916015,0.4788727221344534
2.09,12.34,-0.8116676185371577,-0.5475868669880838,0.14885336314135122
0.74,14.59,-0.13206159284815944,-0.08909459023080504,0.02421904211563958
2.76,19.96,-1.1465534029900535,-0.773515625656445,0.21026874321267125
3.17,11.43,-1.3514835098940634,-0.9117705376773907,0.24785128922646413
3.99,12.05,-1.7613437237020857,-1.1882803617192765,0.3230163812540502
6.04,7.36,-1.8788862858475206,-1.2675797718139923,0.34457274901839813
6.98,21.52,-3.2558340155142553,-2.1965295981646413,0.5970939729156134
7.82,1.09,-1.0060360602336689,-0.6787164126286407,0.18449898405106904
4.86,2.71,-0.83239933964704,-0.5615734027947965,0.1526553953284625
2.5,24.67,-1.0165977254411664,-0.685841779009016,0.18643590915514333
1.51,12.52,-0.5217664916973388,-0.3520067475438277,0.09568781024379015
6.22,17.59,-2.8759635734482893,-1.940252200272187,0.5274287656705343
5.64,0.34,-0.4967520093304463,-0.3351308716116373,0.09110035382380546
3.33,12.99,-1.4314562345395048,-0.9657236740758033,0.26251764864647614
0.97,8.83,-0.24862911723715989,-0.1677361967393566,0.04559659573744865
4.03,3.4,-0.8210160129921588,-0.5538937072686057,0.15056778407279897
5.72,17.27,-2.6260488089312037,-1.7716486490271104,0.4815963924829821
8.03,5.08,-1.8240914968757276,-1.2306127841763352,0.3345238220502729
1.76,2.7,-0.2947388420741634,-0.19884385606261296,0.05405275126066668
6.4,17.69,-2.965932888674439,-2.000949478720434,0.543928420018053
0.61,13.58,-0.06617560080220272,-0.04464498655205737,0.012136077025051878
7.12,21.79,-3.3258101495790426,-2.243738592513276,0.6099270374081287
7.17,20.06,-3.3508016260307496,-2.260598947637772,0.6145102747268836
3.46,20.39,-1.4964340733139736,-1.0095605973995299,0.2744340656752447
0.89,22.38,-0.20808389136272512,-0.14038259447550988,0.038160924912471604
5.52,20.45,-2.5260829031243683,-1.7042072285291243,0.4632634432079609
4.58,16.13,-2.0562431458322457,-1.3872325521884354,0.37709858161536214
5.31,18.32,-2.421118702027192,-1.6333937370061975,0.4440138464691887
2.55,4.07,-0.6774858754690688,-0.45706192966697223,0.12424550239676294
8.73,5.56,-2.0345693999172627,-1.372610484792316,0.3731237895975028
9.76,8.49,-2.738295133979602,-1.8473749833793356,0.5021814726341701
1.9,19.76,-0.7167000080206669,-0.4835175175149806,0.1314370613300809
6.62,12.51,-2.756395041046598,-1.859585981055294,0.5055008511309049
5.6,18.01,-2.566069265447101,-1.7311837967283126,0.4705966229179694
2.36,24.91,-0.9466215913763845,-0.6386327846604057,0.17360284466262924
9.75,16.29,-4.013107568969149,-2.707419823570817,0.7359718986519128
2.08,17.04,-0.8066693232468133,-0.544214795963178,0.14793671567759986
2.65,11.62,-1.0915721547962935,-0.7364228443825459,0.20018562111140956
8.7,18.21,-3.99057686627731,-2.692219615238846,0.7318399476007392
7.45,10.69,-2.7188033869085557,-1.8342249888902054,0.4986068417892762
3.52,9.34,-1.5264238450560237,-1.0297930235489126,0.2799339504577509
9.88,1.1,-1.3501387439005683,-0.9108632990732796,0.24760466987613133
8.68,14.51,-3.5224389325691106,-2.3763930643416193,0.6459871868708025
4.44,18.16,-1.9862670117674612,-1.3400235578398068,0.36426551712284794
4.92,21.85,-2.2261851857038666,-1.5018829670350538,0.40826459538289817
9.02,10.6,-2.9810559838643362,-2.0111521874709424,0.5467018749751205
2.84,14.85,-1.1865397653127858,-0.800492193855646,0.2176019229226794
9.13,5.35,-2.0597844715154934,-1.3896216870899274,0.377748032481568
6.27,15.83,-2.9009550498999945,-1.957112555396712,0.5320120029892892
7.36,3.38,-1.3791285268159013,-0.9304210885412316,0.2529211646889491
7.19,22.73,-3.360798216611439,-2.267343089687579,0.6163435696543855
1.88,6.01,-0.7067034174399819,-0.4767733754651714,0.12960376640257887
9.72,4.61,-2.0125250858253962,-1.3577384157177925,0.3690810383335896
8.56,12.36,-3.2114129947038625,-2.166561213251364,0.5889475122329557
2.55,21.78,-1.0415892018928765,-0.7027021341335178,0.1910191464738991
4.51,12.92,-2.021255078799856,-1.3636280550141286,0.37068204936910515
3.66,14.86,-1.5963999791208079,-1.0770020178975481,0.29276701495026564
1.72,9.84,-0.6267306927945145,-0.4228202390667576,0.11493740698256213
9.7,6.53,-2.380355778675106,-1.6058932663975305,0.4365382516643021
6.6,8.2,-2.1269630667516175,-1.4349433380390193,0.3900680506806813
7.76,3.36,-1.4416377462270873,-0.9725925720814396,0.26438485662908745
9.7,11.4,-3.2433085808201003,-2.188079386051731,0.5947969081609636
2.44,1.93,-0.27736578758055735,-0.18712322527373937,0.05086667172472077
1.78,13.04,-0.656720464536564,-0.4430526652161568,0.12043729176506827
3.44,20.74,-1.4864374827332898,-1.0028164553497299,0.27260077074774247
4.37,6.29,-1.3933645860780581,-0.9400253636306858,0.25553194433649834
6.21,17.7,-2.870965278157946,-1.9368801292472726,0.5265121182067831
1.75,4.27,-0.5058281832729438,-0.34125405989696667,0.09276485168591256
6.67,11.92,-2.695061461496601,-1.8182076361516193,0.4942527621582676
8.46,20.16,-3.995581718484831,-2.6955961098500305,0.7327577975507701
5.9,21.72,-2.716018124157353,-1.8323459274753595,0.4980960468305006
2.14,2.89,-0.39574153144226404,-0.26698473659708816,0.07257583836602556
2.77,1.52,-0.25169775062427285,-0.16980643251568156,0.04615935860920499
5.36,23.42,-2.4461101784788983,-1.650254092130714,0.4485970837879474
0.49,3.14,-0.005357761990550483,-0.003614583156291244,0.0009825707875862832
4.58,23.35,-2.0562431458322457,-1.3872325521884337,0.37709858161536214
3.23,12.73,-1.3814732816361133,-0.9320029638268185,0.25335117400897034
0.51,3.79,-0.015494068459159075,-0.0104529837222581,0.0028414884938305234
9.87,24.13,-4.700341354423018,-3.1710581243610587,0.8620050899396677
6.43,21.71,-2.9809277745454645,-2.0110656917951206,0.5466783624093062
4.6,12.94,-2.066239736412929,-1.393976694238231,0.37893187654286414
4.94,16.7,-2.236181776284547,-1.5086271090848584,0.4100978903103998
3.15,17.65,-1.341486919313409,-0.9050263956276096,0.24601799429896737
2.1,16.87,-0.8166659138274999,-0.5509589380129873,0.14977001060510198
9.7,2.44,-1.5832649148447047,-1.068140522711185,0.29035814899587464
6.76,11.15,-2.6212108248955674,-1.768384731063551,0.48070914482386434
8.69,4.51,-1.8218266700854733,-1.2290848318741294,0.33410847089302187
6.96,20.97,-3.2458374249335744,-2.189785456114892,0.5952606779881119
9.45,17.11,-4.040645094481398,-2.725997855976471,0.7410220610477919
5.02,15.48,-2.276168138607286,-1.5356036772840276,0.4174310700204088
8.7,14.31,-3.502411641287475,-2.3628817680465546,0.6423143414919814
6.93,16.95,-3.2308425390625475,-2.1796692430401667,0.5925107355968581
2.24,16.51,-0.8866420478922845,-0.5981679323616058,0.1626030750976168
4.0,16.32,-1.7663420189924262,-1.1916524327441664,0.3239330287178012
1.16,16.48,-0.3449240286889425,-0.23270100211598133,0.06325631394676912
9.99,1.3,-1.4076653443731821,-0.9496732875487053,0.25815458927031665
9.77,10.23,-3.0483911101097334,-2.0565794411606193,0.5590505997120258
8.72,19.58,-4.1255373960337165,-2.7832699564974543,0.7565906316082962
5.71,18.49,-2.6210505136408613,-1.7682765780022296,0.48067974501923094
8.8,10.16,-2.8641055014381105,-1.9322522205362844,0.5252540899057568
3.34,16.72,-1.436454529829873,-0.9690957451006985,0.26343429611023206
8.1,19.08,-3.815643088032531,-2.5742015529535616,0.6997584888557314
8.0,10.95,-2.8623335244316537,-1.931056766491845,0.5249291234653123
8.2,3.09,-1.4617192104340622,-0.9861404158274274,0.26806763689004964
5.49,0.24,-0.4522104157886614,-0.305081143002071,0.0829317810645286
3.31,9.22,-1.421459643958848,-0.9589795320260135,0.2606843537189789
4.02,17.42,-1.7763386095731095,-1.1983965747939667,0.3257663236453034
3.95,11.27,-1.7413505425407185,-1.1747920776196827,0.3193497913990462
2.45,9.39,-0.9916062489894606,-0.6689814238845126,0.1818526718363888
2.35,1.92,-0.2604550808799463,-0.17571451475079078,0.04776538308391036
6.07,16.74,-2.8009891440931622,-1.88967113489868,0.5136790537142683
6.23,11.64,-2.549863599704744,-1.7202507380123746,0.467624633161815
3.86,21.6,-1.6963658849276406,-1.1444434383955422,0.3110999642252869
5.24,12.03,-2.3508423925935027,-1.5859822310801026,0.4311257322097828
3.86,10.03,-1.6963658849276415,-1.1444434383955608,0.31109996422528646
5.84,13.39,-2.6712790530996524,-1.8021629718011904,0.48989125827091645
6.12,19.15,-2.8259806205448683,-1.9065314900231671,0.5182622910330237
8.15,17.98,-3.8241000074987253,-2.5799069647860784,0.7013094203892912
9.56,0.55,-1.1890340648867117,-0.8021749586448496,0.21805935755698203
6.51,22.46,-3.0209141368681753,-2.038042259994346,0.5540115421193053
2.51,23.18,-1.0215960207315102,-0.6892138500339356,0.187352556618895
0.7,23.37,-0.11178897991094207,-0.07541778909888515,0.020501206703151056
3.58,2.63,-0.6041047991887926,-0.40755581073498864,0.11078799867752218
4.91,6.49,-1.5244908845559437,-1.028488962921048,0.27957946092942043
2.92,7.75,-1.2265261276355208,-0.8274687620548579,0.22493510263268804
8.05,13.53,-3.2420568546262283,-2.187234916210633,0.5945673515673102
3.18,15.3,-1.3564818051844056,-0.9151426087022961,0.24876793669021532
7.19,6.89,-1.9993807222866578,-1.348870646837574,0.3666704669686507
4.19,3.13,-0.8015242659211214,-0.5407437127794972,0.14699315322790524
1.89,17.06,-0.7117017127303252,-0.48014544649005136,0.1305204138663302
1.9,13.18,-0.716700008020666,-0.4835175175149668,0.1314370613300811
7.12,2.76,-1.2175708824439897,-0.8214271576523275,0.2232927821383491
5.72,6.49,-1.6680210220790321,-1.1253207405226897,0.30590174260545633
9.63,12.14,-3.362031040252781,-2.2681748070308796,0.6165696596707714
8.08,13.8,-3.283363142894602,-2.2151019648192123,0.6021425951611288
0.53,15.87,-0.025630374927768273,-0.017291384288213796,0.004700406200074823
9.52,15.08,-3.804072716217094,-2.5663956684910234,0.6976365750104707
8.21,22.12,-3.8706243362262973,-2.611294334227462,0.7098416109569935
2.36,5.38,-0.7974756125617434,-0.5380123121938885,0.14625066251499114
6.15,10.33,-2.365862861054729,-1.5961157033013988,0.4338803662438988
8.41,22.51,-3.9705902420331185,-2.678735754725479,0.7281745602320143
3.6,6.0,-1.185504381143407,-0.7997936779108408,0.21741204172964484
7.83,6.94,-2.121647135732253,-1.4313569759055962,0.3890931513593482
8.24,10.65,-2.851701662392908,-1.9238840422250332,0.5229793248226431
6.71,2.48,-1.0945152935065108,-0.7384084159005294,0.20072536926102386
6.28,11.35,-2.5260811913078025,-1.7042060736619793,0.46326312927446556
5.91,4.28,-1.3100816667745436,-0.8838390235408468,0.24025852163558836
7.4,21.58,-3.46576241770861,-2.338156581210527,0.635593166393158
2.25,2.48,-0.3425822212485267,-0.2311211152631519,0.06282684515267876
6.11,13.71,-2.778925743738437,-1.8747861893872175,0.5096328021820785
2.4,9.83,-0.9666147725377521,-0.6521210687600041,0.17726943451763358
5.99,12.47,-2.59367329938332,-1.7498066986578344,0.47565898242798565
9.88,3.5,-1.8212227162747279,-1.228677377926914,0.33399771058441996
6.98,10.17,-2.543377663269234,-1.7158750384882122,0.46643516418523184
4.34,17.97,-1.936284058864045,-1.306302847590808,0.3550990424853367
6.96,24.78,-3.2458374249335766,-2.189785456114856,0.595260677988112
1.37,2.69,-0.21292904827904197,-0.14365135158159198,0.03904948802065764
7.27,14.5,-3.168206218025199,-2.137412011122614,0.5810237342329085
2.81,2.08,-0.3682608360963404,-0.2484450443345854,0.0675360981690767
0.95,22.37,-0.23849281076855286,-0.16089779617338767,0.04373767803120471
2.0,8.15,-0.7666829609240823,-0.5172382277639763,0.14060353596759143
2.34,8.94,-0.9366250007957009,-0.6318886426106104,0.17176954973512712
0.79,13.02,-0.1574023590196812,-0.10619059164570896,0.02886633638125023
0.77,20.03,-0.14726605255107258,-0.09935219107974304,0.027007418675005983
2.41,13.55,-0.9716130678280941,-0.6554931397849171,0.17818608198138466
8.81,16.31,-3.7802903078201475,-2.550351004140646,0.6932750711231199
5.38,8.18,-1.9039834558720343,-1.2845114324963822,0.34917536969484275
3.4,16.77,-1.4664443015719255,-0.989328171250127,0.2689341808927385
9.94,16.58,-4.096971851210988,-2.763998376806425,0.7513519386757243
5.62,18.29,-2.5760658560277876,-1.7379279387781283,0.47242991784547134
